weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.204822751876606162e+03 4.303145297894209520e+00 8.245080806048359356e-01 9.946294091345371235e-01 4.537163427999327148e+00
0.000000000000000000e+00 -1.201809420764649531e+03 4.349340334209170322e+00 1.322103286264206368e+00 2.373614663276494063e+00 5.677582670646281748e+00
0.000000000000000000e+00 -1.201243920715372951e+03 3.816594973275179825e+00 1.984628906410765392e+00 4.713719789753380240e+00 3.121400288326328543e+00
0.000000000000000000e+00 -1.196203990444620558e+03 4.517246085181619186e+00 -1.160700276850747059e+00 5.158020575810859931e+00 4.024094998753048102e+00
0.000000000000000000e+00 -1.192485916017861200e+03 4.501608585482555824e+00 -4.984866991262153491e-01 2.335446704153297581e+00 4.080073386954730985e+00
0.000000000000000000e+00 -1.189895563928577076e+03 3.767769514018351806e+00 -1.155328786169210975e+00 3.056889726576455857e+00 5.953799422051764267e+00
0.000000000000000000e+00 -1.181430378378447813e+03 4.761262491810873243e+00 -3.910257586020113862e-01 3.687923941412604822e+00 4.457156855278165075e+00
0.000000000000000000e+00 -1.177250590501746046e+03 4.201037894274264772e+00 -6.375565461270604750e-01 1.788161973678995320e+00 2.336607033972767089e-01
0.000000000000000000e+00 -1.176346733559446875e+03 3.695537645149538974e+00 -1.408362337528488606e+00 1.581372299089716549e+00 3.953158414713473068e+00
0.000000000000000000e+00 -1.172659678845855751e+03 4.269508190863506414e+00 -8.572529039309273458e-03 4.288124359573009414e+00 5.154484372416114013e+00
0.000000000000000000e+00 -1.165992698495753302e+03 3.110459099644468317e+00 -1.759890867701157990e+00 2.646874732000044084e+00 4.849961400577504023e+00
0.000000000000000000e+00 -1.164487889339749700e+03 3.750277728847514425e+00 -1.097910873817200095e+00 7.230927460358488323e-01 1.119048008216194212e+00
0.000000000000000000e+00 -1.156711718515488428e+03 3.666006485175687946e+00 -1.047924581641802799e+00 2.807386608254144100e+00 3.852845746966276352e-01
0.000000000000000000e+00 -1.154775323196248337e+03 2.955254889075122904e+00 -1.521361922384083520e+00 3.113846961304994387e+00 5.587266428851656919e+00
0.000000000000000000e+00 -1.154563783364895016e+03 3.992301390215037937e+00 -3.928626290005472477e-01 2.002179302548344086e+00 3.775528133520402285e+00
0.000000000000000000e+00 -1.138082244671942590e+03 4.267064290343149935e+00 1.774949589399708039e-01 2.617673492390388379e+00 4.719279765729250009e+00
0.000000000000000000e+00 -1.137317502940432632e+03 3.867112942247410423e+00 -3.167192576975494944e-01 3.156698573791985041e+00 5.536932459353261393e+00
0.000000000000000000e+00 -1.133816499812221082e+03 4.488406887380293142e+00 -6.872991264141132817e-01 1.374608296698742738e+00 6.238952388926882087e+00
0.000000000000000000e+00 -1.133161955338653343e+03 2.726670318279615479e+00 -1.600310591640355273e+00 2.112511165469254770e+00 4.531914690167626603e+00
0.000000000000000000e+00 -1.117427873674710327e+03 3.213677868797979897e+00 -1.896569878029138678e+00 8.531724118934036483e-01 4.974088287859024682e+00
0.000000000000000000e+00 -1.111290071141783983e+03 4.632310046425995864e+00 1.076326728095188479e+00 4.819367857958320123e+00 3.301594206756756744e+00
0.000000000000000000e+00 -1.106772799268702556e+03 4.092305640350820894e+00 -4.512528767306203115e-01 5.023005566400709831e+00 4.835487251092239092e+00
0.000000000000000000e+00 -1.105330988522249527e+03 3.908084200785210349e+00 -1.735316175442631170e+00 3.539050946968432587e+00 1.036722601428805790e+00
0.000000000000000000e+00 -1.093700648447445246e+03 3.757309110188939538e+00 -9.270913555212727530e-01 2.535209661652474633e+00 5.774915114139076877e+00
0.000000000000000000e+00 -1.090234464324271812e+03 3.500957160700200355e+00 -1.340815114974967415e+00 4.054621908293954746e+00 5.226458747140343419e+00
0.000000000000000000e+00 -1.088119400044177382e+03 4.137481609772899915e+00 5.286172438714813460e-01 9.782679281417958617e-01 5.232102163958719743e+00
