weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.181430378378447813e+03 9.522524983621746264e-01 4.022435603494971534e-01 5.796225348022917556e-01 7.093785456534476008e-01
0.000000000000000000e+00 -1.177250590501746046e+03 8.402075788548528656e-01 3.406108634682348812e-01 2.342112679416354926e-01 3.718825595200581091e-02
0.000000000000000000e+00 -1.176346733559446875e+03 7.391075290299078393e-01 1.479094156178778485e-01 1.966131452890393927e-01 6.291647025269699878e-01
0.000000000000000000e+00 -1.172659678845855751e+03 8.539016381727012606e-01 4.978568677401726816e-01 6.887498835587290147e-01 8.203616669599504974e-01
0.000000000000000000e+00 -1.165992698495753302e+03 6.220918199288936190e-01 6.002728307471050240e-02 3.903408603636443486e-01 7.718953307068017189e-01
0.000000000000000000e+00 -1.164487889339749700e+03 7.500555457695028405e-01 2.255222815456999763e-01 4.056231746106342406e-02 1.781020220647472341e-01
0.000000000000000000e+00 -1.156711718515488428e+03 7.332012970351375891e-01 2.380188545895493002e-01 4.195248378643898768e-01 6.131994456002687333e-02
0.000000000000000000e+00 -1.154775323196248337e+03 5.910509778150245808e-01 1.196595194039791199e-01 4.752449020554535553e-01 8.892410705231428292e-01
0.000000000000000000e+00 -1.154563783364895016e+03 7.984602780430075653e-01 4.017843427498631881e-01 2.731235095542443592e-01 6.008939652322894398e-01
0.000000000000000000e+00 -1.138082244671942590e+03 8.534128580686299870e-01 5.443737397349927010e-01 3.850315440709797254e-01 7.510967025493719973e-01
0.000000000000000000e+00 -1.137317502940432632e+03 7.734225884494820846e-01 4.208201855756126264e-01 4.830361043258154519e-01 8.812301704720364448e-01
0.000000000000000000e+00 -1.133816499812221082e+03 8.976813774760585840e-01 3.281752183964716796e-01 1.590196903088623159e-01 9.929601124127024336e-01
0.000000000000000000e+00 -1.133161955338653343e+03 5.453340636559230736e-01 9.992235208991118167e-02 2.931838482671372814e-01 7.212766246109530988e-01
0.000000000000000000e+00 -1.117427873674710327e+03 6.427355737595960017e-01 2.585753049271533044e-02 6.421316579880065323e-02 7.916507383882662729e-01
0.000000000000000000e+00 -1.111290071141783983e+03 9.264620092851991728e-01 7.690816820237971196e-01 7.853396105378763759e-01 5.254650380889029915e-01
0.000000000000000000e+00 -1.106772799268702556e+03 8.184611280701641345e-01 3.871867808173449221e-01 8.223646484364927067e-01 7.695916982691707320e-01
0.000000000000000000e+00 -1.105330988522249527e+03 7.816168401570420254e-01 6.617095613934220744e-02 5.525547176306241370e-01 1.649995266324832954e-01
0.000000000000000000e+00 -1.093700648447445246e+03 7.514618220377878854e-01 2.682271611196818117e-01 3.700381203004499131e-01 9.191062863513310699e-01
0.000000000000000000e+00 -1.090234464324271812e+03 7.001914321400400931e-01 1.647962212562581463e-01 6.462948924170827114e-01 8.318167444732599280e-01
0.000000000000000000e+00 -1.088119400044177382e+03 8.274963219545800053e-01 6.321543109678703365e-01 8.695780511669015667e-02 8.327149221558325376e-01
0.000000000000000000e+00 -1.086719282878118065e+03 7.552822815708998272e-01 1.054659310359363777e-01 7.165905054161457732e-01 9.294459179731583420e-01
0.000000000000000000e+00 -1.081438846922236053e+03 8.667802843416803071e-01 8.510682200263063324e-01 1.283241552821760001e-01 6.975583224049866082e-01
0.000000000000000000e+00 -1.076113406469336951e+03 8.918832432908632146e-01 7.987225288153277925e-01 1.432127223682791994e-01 3.758324401849200136e-01
0.000000000000000000e+00 -1.070949956083918551e+03 5.448895157725095473e-01 5.690646831362478064e-02 2.487434844440455928e-01 6.458323829761596357e-01
0.000000000000000000e+00 -1.054571409958711456e+03 8.020451292667175602e-01 5.115035710283613035e-01 5.112675364582566218e-01 8.389862571104608202e-01
0.000000000000000000e+00 -1.053012789621122238e+03 4.586184624743412375e-01 3.083114438561607162e-02 8.690130174979493471e-01 8.059455962552052322e-01
0.000000000000000000e+00 -1.050650707140323220e+03 8.471044558040736749e-01 7.352132111971274586e-01 3.512576079257301309e-01 3.539322820428594252e-01
0.000000000000000000e+00 -1.032443087464812834e+03 6.656799634398080645e-01 1.570258786103754245e-01 3.374196873215796755e-01 6.143155872002501461e-01
0.000000000000000000e+00 -1.024956359704453007e+03 7.014531810592290473e-01 3.645563773569093780e-01 3.834075883148454489e-01 8.787216560458784853e-01
0.000000000000000000e+00 -1.019666765108396817e+03 9.393060998594806588e-01 1.599817557905330867e-01 9.647797001717761667e-01 3.946175563462118729e-01
0.000000000000000000e+00 -1.018763348887802181e+03 7.963535361083501352e-01 3.705607549488562080e-01 7.679242126336588425e-01 9.752510063871652202e-01
0.000000000000000000e+00 -1.016270824334543590e+03 5.843430800390493340e-01 9.219513469083362445e-02 3.399299039985893556e-01 3.081521835688282307e-01
0.000000000000000000e+00 -1.007895444450485684e+03 8.228586220127377393e-01 9.909572276421326764e-01 6.105065595653450528e-01 9.571626786808640208e-01
0.000000000000000000e+00 -1.007802721654894754e+03 6.250603014716034078e-01 6.198709647024580605e-02 4.397206344879465156e-01 6.154836950124653594e-02
